sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU40647,Docking Station,Cables,0,10,10,0.00
SKU40787,Monitor Gaming Corsair,Electronica,0,10,10,0.00
SKU40802,Mousepad,Accesorios,0,10,10,0.00
SKU40827,Stylus Lenovo,Accesorios,10,20,10,4443.20
SKU40977,Tarjeta Video Dell,Componentes,20,30,10,253433.00
SKU41003,Monitor Gaming Corsair,Electronica,20,30,10,202223.40
SKU41006,Monitor Gaming,Electronica,0,10,10,0.00
SKU41061,Microfono Kingston,Audio,5,15,10,10240.35
SKU41102,Mouse Gaming Canon,Accesorios,5,15,10,4453.35
SKU41188,Chromebook Apple,Electronica,10,20,10,83016.60
SKU41290,Bocina SanDisk,Audio,10,20,10,17428.90
SKU41305,Mouse Logitech,Accesorios,0,10,10,0.00
SKU41396,Audifonos Bluetooth Kingston,Audio,10,20,10,32446.90
SKU41437,Audifonos Gigabyte,Audio,0,10,10,0.00
SKU41508,Touchpad Lenovo,Accesorios,20,30,10,29429.80
SKU41600,HDD Externo Anker,Almacenamiento,40,50,10,33871.20
SKU41633,Touchpad Kingston,Accesorios,5,15,10,2787.80
SKU41638,Mouse Ergonomico SanDisk,Accesorios,0,10,10,0.00
SKU41783,NAS Samsung,Almacenamiento,20,30,10,271721.20
SKU41786,Chromebook Lenovo,Electronica,0,10,10,0.00
SKU41826,Teclado Gaming Asus,Accesorios,0,10,10,0.00
SKU41857,Microfono USB LG,Audio,5,15,10,4680.90
SKU41911,Bocina LG,Audio,5,15,10,1612.50
SKU41922,Teclado Apple,Accesorios,0,10,10,0.00
SKU42015,Notebook Xiaomi,Electronica,20,30,10,194923.80
SKU42127,SSD Externo Canon,Almacenamiento,0,10,10,0.00
SKU42360,Barra Sonido BenQ,Audio,10,20,10,54638.90
SKU42427,RAM HP,Componentes,40,50,10,62880.40
SKU42429,Teclado Mecanico BenQ,Accesorios,5,15,10,12015.90
SKU42444,Procesador Lenovo,Componentes,0,10,10,0.00
SKU42456,Monitor TP-Link,Electronica,10,20,10,54399.20
SKU42527,HDD Externo Anker,Almacenamiento,5,15,10,4199.85
SKU42610,Monitor Gaming Sony,Electronica,5,15,10,110146.65
SKU42622,Touchpad TP-Link,Accesorios,0,10,10,0.00
SKU42702,Bocina Kingston,Audio,5,15,10,3417.80
SKU42744,Mouse Gaming HyperX,Accesorios,5,15,10,4293.95
SKU42750,Bocina Apple,Audio,0,10,10,0.00
SKU42789,Notebook SanDisk,Electronica,5,15,10,51582.05
SKU42859,Laptop Corsair,Electronica,0,10,10,0.00
SKU43134,Mouse Ergonomico Epson,Accesorios,15,25,10,13963.65
SKU43148,Pantalla Portatil Epson,Electronica,15,25,10,120409.05
SKU43204,Monitor Asus,Electronica,20,30,10,88624.60
SKU43283,Camara Seguridad,Video,40,50,10,32936.80
SKU43430,MicroSD Xiaomi,Almacenamiento,5,15,10,863.90
SKU43489,Laptop WD,Electronica,0,10,10,0.00
SKU43499,Monitor Gaming Asus,Electronica,0,10,10,0.00
SKU43577,HDD Externo HyperX,Almacenamiento,20,30,10,17885.40
SKU43671,Ultrabook Sony,Electronica,0,10,10,0.00
SKU43704,Mouse LG,Accesorios,15,25,10,3645.45
SKU43716,Teclado WD,Accesorios,5,15,10,7775.80
SKU43819,Stylus BenQ,Accesorios,20,30,10,11718.60
SKU43837,Procesador HP,Componentes,0,10,10,0.00
SKU43891,Audifonos Gaming Logitech,Audio,20,30,10,31155.20
SKU43922,Procesador Samsung,Componentes,15,25,10,49803.15
SKU43940,Audifonos Gaming Anker,Audio,15,25,10,10742.85
SKU43994,Bocina Bluetooth Acer,Audio,20,30,10,61018.80
SKU44053,Microfono USB LG,Audio,20,30,10,25027.80
SKU44106,Microfono Acer,Audio,5,15,10,4999.50
SKU44219,Barra Sonido Dell,Audio,0,10,10,0.00
SKU44250,Monitor Curvo Acer,Electronica,0,10,10,0.00
SKU44273,MicroSD HyperX,Almacenamiento,0,10,10,0.00
SKU44430,Mouse Ergonomico SanDisk,Accesorios,10,20,10,4296.10
SKU44434,Bocina Razer,Audio,5,15,10,6613.00
SKU44502,Notebook HP,Electronica,20,30,10,190917.60
SKU44530,Monitor Curvo TP-Link,Electronica,15,25,10,90979.50
SKU44550,Teclado Mecanico Dell,Accesorios,5,15,10,3976.55
SKU44570,Monitor Logitech,Electronica,5,15,10,37303.30
SKU44626,Monitor Curvo HyperX,Electronica,15,25,10,251223.15
SKU44694,Notebook HP,Electronica,15,25,10,130648.65
SKU44746,HDD Samsung,Almacenamiento,0,10,10,0.00
SKU44748,Fuente Poder Asus,Componentes,15,25,10,13962.00
SKU44844,Monitor Gaming TP-Link,Electronica,20,30,10,198496.40
SKU44901,Procesador Razer,Componentes,5,15,10,53569.30
SKU44922,Impresora Laser,Impresion,5,15,10,38401.55
SKU44962,Ultrabook Lenovo,Electronica,10,20,10,182468.50
SKU45013,Microfono USB Seagate,Audio,40,50,10,22270.80
SKU45046,RAM MSI,Componentes,15,25,10,16468.80
SKU45167,Teclado Mecanico Apple,Accesorios,5,15,10,6760.55
SKU45203,Chromebook,Electronica,0,10,10,0.00
SKU45236,Teclado Gaming Razer,Accesorios,10,20,10,9127.40
SKU45345,USB Drive Samsung,Almacenamiento,5,15,10,611.10
SKU45364,Notebook Anker,Electronica,0,10,10,0.00
SKU45424,Microfono Apple,Audio,0,10,10,0.00
SKU45524,HDD Externo TP-Link,Almacenamiento,5,15,10,11047.60
SKU45560,RAM Razer,Componentes,0,10,10,0.00
SKU45572,Stylus Anker,Accesorios,10,20,10,29402.90
SKU45755,MacBook Apple,Electronica,20,30,10,695478.00
SKU45807,Monitor 4K Epson,Electronica,40,50,10,659090.00
SKU45820,HDD Dell,Almacenamiento,0,10,10,0.00
SKU45976,SSD Externo Epson,Almacenamiento,0,10,10,0.00
SKU45989,Monitor Anker,Electronica,0,10,10,0.00
SKU46006,Touchpad Xiaomi,Accesorios,20,30,10,18497.40
SKU46135,Ultrabook Canon,Electronica,5,15,10,134090.90
SKU46169,Microfono Anker,Audio,10,20,10,33073.10
SKU46211,USB Drive Acer,Almacenamiento,10,20,10,776.70
SKU46212,Teclado Gaming Acer,Accesorios,0,10,10,0.00
SKU46350,Teclado Gaming TP-Link,Accesorios,5,15,10,12333.75
SKU46379,Laptop HyperX,Electronica,5,15,10,89465.75
SKU46409,Audifonos Gaming HyperX,Audio,20,30,10,8743.40
SKU46458,Bocina BenQ,Audio,15,25,10,16457.25
SKU46528,Mouse Anker,Accesorios,0,10,10,0.00
SKU46557,Procesador HP,Componentes,0,10,10,0.00
SKU46589,Notebook Dell,Electronica,10,20,10,132894.70
SKU46663,Audifonos MSI,Audio,20,30,10,5719.60
SKU46706,Mouse Sony,Accesorios,5,15,10,2300.05
SKU46763,Audifonos WD,Audio,10,20,10,3766.50
SKU46911,Audifonos HyperX,Audio,5,15,10,946.55
SKU46951,Bocina Bluetooth HyperX,Audio,15,25,10,9617.55
SKU46959,NAS TP-Link,Almacenamiento,10,20,10,132883.80
SKU46973,Monitor 4K Seagate,Electronica,0,10,10,0.00
SKU47097,Monitor Sony,Electronica,10,20,10,43570.00
SKU47116,Procesador TP-Link,Componentes,0,10,10,0.00
SKU47126,Microfono USB Corsair,Audio,5,15,10,2799.25
SKU47142,Monitor Gaming Anker,Electronica,40,50,10,534493.60
SKU47264,Pantalla Portatil MSI,Electronica,10,20,10,34769.10
SKU47313,Laptop Apple,Electronica,40,50,10,577140.40
SKU47466,Mouse Gaming SanDisk,Accesorios,0,10,10,0.00
SKU47546,Router,Redes,0,10,10,0.00
SKU47703,Monitor Curvo Anker,Electronica,0,10,10,0.00
SKU47885,Bocina Samsung,Audio,0,10,10,0.00
SKU47975,Capturadora Video,Video,20,30,10,55375.20
SKU48029,Ultrabook MSI,Electronica,0,10,10,0.00
SKU48046,Audifonos Gaming HyperX,Audio,0,10,10,0.00
SKU48075,Monitor 4K Xiaomi,Electronica,40,50,10,949539.20
SKU48116,Laptop Anker,Electronica,15,25,10,278494.50
SKU48151,Monitor Kingston,Electronica,20,30,10,194998.00
SKU48192,Mouse Gaming Acer,Accesorios,0,10,10,0.00
SKU48280,Microfono USB WD,Audio,5,15,10,6432.35
SKU48319,Tarjeta Video,Componentes,5,15,10,113085.90
SKU48330,Touchpad Anker,Accesorios,10,20,10,8804.30
SKU48355,Monitor Anker,Electronica,10,20,10,99842.60
SKU48388,Mouse Apple,Accesorios,0,10,10,0.00
SKU48464,Laptop HP,Electronica,40,50,10,632252.40
SKU48535,Teclado Gaming Epson,Accesorios,15,25,10,17255.10
SKU48600,Stylus Razer,Accesorios,5,15,10,3460.20
SKU48673,Pantalla Portatil Seagate,Electronica,40,50,10,119462.40
SKU48681,SSD Externo Apple,Almacenamiento,15,25,10,29636.85
SKU48682,Chromebook Kingston,Electronica,20,30,10,166773.20
SKU48718,Bocina TP-Link,Audio,10,20,10,10007.40
SKU48732,Monitor Gaming Apple,Electronica,0,10,10,0.00
SKU48911,Mouse Asus,Accesorios,20,30,10,8660.60
SKU49023,Tarjeta Video HP,Componentes,40,50,10,533244.40
SKU49084,HDD Razer,Almacenamiento,15,25,10,15891.30
SKU49456,Stylus Canon,Accesorios,0,10,10,0.00
SKU49482,Mouse SanDisk,Accesorios,5,15,10,1492.40
SKU49588,Audifonos Gaming,Audio,10,20,10,7260.70
SKU49623,Chromebook Anker,Electronica,10,20,10,108708.80
SKU49653,MicroSD Kingston,Almacenamiento,20,30,10,9678.20
SKU49683,Monitor Gaming BenQ,Electronica,40,50,10,522666.40
SKU49703,Notebook Seagate,Electronica,5,15,10,58123.55
SKU49734,Microfono Seagate,Audio,15,25,10,26364.60
SKU49816,Microfono USB MSI,Audio,40,50,10,56058.00
SKU50004,SSD Externo HyperX,Almacenamiento,15,25,10,24878.85
SKU50039,MicroSD Acer,Almacenamiento,0,10,10,0.00
SKU50109,Webcam 4K,Video,15,25,10,41405.70
SKU50121,Audifonos Gaming Corsair,Audio,40,50,10,84257.20
SKU50165,Mouse Gaming Lenovo,Accesorios,5,15,10,7961.55
SKU50173,Audifonos Bluetooth TP-Link,Audio,10,20,10,25898.90
SKU50212,Mouse Ergonomico Dell,Accesorios,10,20,10,10159.50
SKU50268,Bocina TP-Link,Audio,0,10,10,0.00
SKU50332,Audifonos Samsung,Audio,5,15,10,3708.80
SKU50378,Microfono USB Lenovo,Audio,0,10,10,0.00
SKU50432,Teclado Gaming HP,Accesorios,10,20,10,37664.50
SKU50547,Tarjeta Video,Componentes,0,10,10,0.00
SKU50617,Microfono USB Razer,Audio,10,20,10,14205.70
SKU50638,Monitor Curvo HP,Electronica,15,25,10,116475.15
SKU50728,RAM Seagate,Componentes,10,20,10,20808.00
SKU50767,Mouse Gaming Canon,Accesorios,15,25,10,14882.55
SKU50901,Monitor LG,Electronica,0,10,10,0.00
SKU50913,RAM Epson,Componentes,15,25,10,29029.65
SKU51012,USB Drive SanDisk,Almacenamiento,10,20,10,2784.80
SKU51052,Teclado BenQ,Accesorios,15,25,10,11803.05
SKU51055,Ultrabook Razer,Electronica,5,15,10,105198.85
SKU51143,Teclado Mecanico SanDisk,Accesorios,5,15,10,8832.80
SKU51196,Monitor Gaming BenQ,Electronica,0,10,10,0.00
SKU51288,Touchpad Corsair,Accesorios,15,25,10,10381.50
SKU51292,Audifonos Bluetooth TP-Link,Audio,5,15,10,9822.00
SKU51331,Touchpad Xiaomi,Accesorios,20,30,10,13300.60
SKU51478,Microfono USB Kingston,Audio,5,15,10,9474.45
SKU51530,Stylus WD,Accesorios,0,10,10,0.00
SKU51589,MicroSD Asus,Almacenamiento,20,30,10,16531.60
SKU51592,Microfono USB SanDisk,Audio,10,20,10,11051.00
SKU51605,Bocina Bluetooth Corsair,Audio,5,15,10,14606.85
SKU51676,Stylus Acer,Accesorios,0,10,10,0.00
SKU51758,NAS Epson,Almacenamiento,0,10,10,0.00
SKU51762,Bocina Bluetooth Apple,Audio,20,30,10,83282.60
SKU51766,Mouse Gaming LG,Accesorios,0,10,10,0.00
SKU51824,HDD Kingston,Almacenamiento,0,10,10,0.00
SKU51848,SSD Logitech,Almacenamiento,5,15,10,5152.65
SKU51881,HDD Apple,Almacenamiento,5,15,10,5302.70
SKU51887,MicroSD Logitech,Almacenamiento,15,25,10,11179.65
SKU51905,RAM Samsung,Componentes,0,10,10,0.00
SKU51923,Mouse Gaming Xiaomi,Accesorios,0,10,10,0.00
SKU51936,Mouse Ergonomico Xiaomi,Accesorios,0,10,10,0.00
SKU52081,Monitor 4K Corsair,Electronica,10,20,10,252743.30
SKU52135,Monitor Curvo MSI,Electronica,10,20,10,144101.10
SKU52213,Barra Sonido HyperX,Audio,15,25,10,43976.40
SKU52231,Barra Sonido Dell,Audio,10,20,10,93157.20
SKU52243,Laptop Gigabyte,Electronica,10,20,10,151344.00
SKU52303,Mouse HP,Accesorios,10,20,10,4785.00
SKU52327,HDD Externo MSI,Almacenamiento,5,15,10,16903.45
SKU52343,Chromebook Gigabyte,Electronica,0,10,10,0.00
SKU52436,Pantalla Portatil Asus,Electronica,5,15,10,28782.90
SKU52476,Mouse MSI,Accesorios,5,15,10,1423.20
SKU52672,Monitor 4K Samsung,Electronica,40,50,10,1004164.80
SKU53000,NAS MSI,Almacenamiento,0,10,10,0.00
SKU53001,Audifonos Bluetooth,Audio,0,10,10,0.00
SKU53012,Teclado LG,Accesorios,0,10,10,0.00
SKU53035,Gabinete,Componentes,20,30,10,61944.20
SKU53124,Mouse LG,Accesorios,15,25,10,2031.60
SKU53210,SSD Kingston,Almacenamiento,40,50,10,116622.00
SKU53229,Laptop Canon,Electronica,0,10,10,0.00
SKU53230,SSD Seagate,Almacenamiento,0,10,10,0.00
SKU53238,Gabinete,Componentes,0,10,10,0.00
SKU53317,Stylus Apple,Accesorios,0,10,10,0.00
SKU53445,Microfono USB MSI,Audio,5,15,10,2716.30
SKU53484,USB Drive Acer,Almacenamiento,20,30,10,3817.20
SKU53582,Microfono USB Corsair,Audio,0,10,10,0.00
SKU53690,Microfono USB LG,Audio,5,15,10,7851.45
SKU53707,MicroSD Lenovo,Almacenamiento,10,20,10,6165.20
SKU53774,Pantalla Portatil Asus,Electronica,0,10,10,0.00
SKU53928,Notebook Asus,Electronica,15,25,10,161804.25
SKU53932,Touchpad TP-Link,Accesorios,15,25,10,23900.40
SKU54068,Soporte Monitor,Accesorios,5,15,10,5371.10
SKU54222,Microfono Apple,Audio,10,20,10,10342.00
SKU54259,MicroSD HP,Almacenamiento,10,20,10,7248.30
SKU54301,Mouse MSI,Accesorios,10,20,10,2298.50
SKU54348,Monitor 4K Canon,Electronica,5,15,10,70140.90
SKU54589,Touchpad HyperX,Accesorios,0,10,10,0.00
SKU54637,Switch Red,Redes,15,25,10,26431.80
SKU54692,Funda Tablet,Accesorios,0,10,10,0.00
SKU54817,Tarjeta Video Kingston,Componentes,0,10,10,0.00
SKU54882,Notebook MSI,Electronica,5,15,10,75443.45
SKU54911,Audifonos Gaming Samsung,Audio,10,20,10,23175.60
SKU54913,Mouse Gaming TP-Link,Accesorios,15,25,10,20712.90
SKU55030,Bocina Dell,Audio,10,20,10,7201.80
SKU55175,Pantalla Portatil LG,Electronica,10,20,10,28473.60
SKU55241,Bocina Anker,Audio,5,15,10,6315.00
SKU55305,HDD Logitech,Almacenamiento,15,25,10,35384.85
SKU55420,Procesador LG,Componentes,5,15,10,33322.30
SKU55513,Teclado Gaming WD,Accesorios,0,10,10,0.00
SKU55529,iPad,Electronica,0,10,10,0.00
SKU55595,Tarjeta Video Anker,Componentes,20,30,10,245013.80
SKU55812,Microfono USB Xiaomi,Audio,40,50,10,54759.60
SKU55898,Stylus HyperX,Accesorios,15,25,10,32934.00
SKU55899,Mouse Apple,Accesorios,15,25,10,4352.55
SKU55952,HDD Epson,Almacenamiento,5,15,10,11474.85
SKU55989,Monitor Curvo HyperX,Electronica,0,10,10,0.00
SKU56027,SSD Externo Corsair,Almacenamiento,15,25,10,20995.50
SKU56089,Ultrabook Anker,Electronica,0,10,10,0.00
SKU56095,Mouse Seagate,Accesorios,15,25,10,5444.70
SKU56127,Monitor Gaming HyperX,Electronica,15,25,10,211316.70
SKU56145,Bocina Samsung,Audio,15,25,10,25140.15
SKU56218,Chromebook MSI,Electronica,10,20,10,103621.30
SKU56278,Stylus Lenovo,Accesorios,5,15,10,10861.40
SKU56315,Monitor Gaming Apple,Electronica,10,20,10,80675.70
SKU56344,Tarjeta Video MSI,Componentes,0,10,10,0.00
SKU56380,Pantalla Portatil HyperX,Electronica,0,10,10,0.00
SKU56536,Notebook,Electronica,0,10,10,0.00
SKU56616,HDD TP-Link,Almacenamiento,0,10,10,0.00
SKU56698,Microfono USB Kingston,Audio,0,10,10,0.00
SKU56699,Ultrabook WD,Electronica,40,50,10,744178.80
SKU56725,SSD Externo Xiaomi,Almacenamiento,0,10,10,0.00
SKU56738,Bocina BenQ,Audio,0,10,10,0.00
SKU56760,SSD Externo LG,Almacenamiento,0,10,10,0.00
SKU56786,Notebook Razer,Electronica,0,10,10,0.00
SKU56831,Monitor Asus,Electronica,5,15,10,48529.50
SKU56859,RAM BenQ,Componentes,0,10,10,0.00
SKU56877,Monitor Gaming Asus,Electronica,0,10,10,0.00
SKU56882,Touchpad WD,Accesorios,15,25,10,7979.25
SKU56888,SSD Kingston,Almacenamiento,5,15,10,6380.55
SKU56940,Audifonos Gaming Corsair,Audio,10,20,10,25178.50
SKU56979,MicroSD LG,Almacenamiento,0,10,10,0.00
SKU57071,Audifonos Gaming MSI,Audio,0,10,10,0.00
SKU57438,Teclado Mecanico MSI,Accesorios,5,15,10,14013.70
SKU57445,MicroSD BenQ,Almacenamiento,15,25,10,2638.20
SKU57548,Bocina Apple,Audio,10,20,10,8984.00
SKU57585,Tarjeta Video HP,Componentes,20,30,10,190683.60
SKU57633,USB Drive Gigabyte,Almacenamiento,15,25,10,996.90
SKU57662,Monitor 4K SanDisk,Electronica,5,15,10,120116.30
SKU57680,HDD Xiaomi,Almacenamiento,0,10,10,0.00
SKU57764,Bocina Bluetooth Apple,Audio,5,15,10,7743.55
SKU57800,MicroSD BenQ,Almacenamiento,40,50,10,23321.20
SKU57872,Monitor 4K Epson,Electronica,5,15,10,146560.80
SKU57878,Monitor Gaming BenQ,Electronica,0,10,10,0.00
SKU57970,Touchpad Canon,Accesorios,20,30,10,9963.80
SKU58043,HDD Externo Acer,Almacenamiento,0,10,10,0.00
SKU58059,Audifonos Gaming Acer,Audio,10,20,10,26126.10
SKU58143,Monitor Dell,Electronica,0,10,10,0.00
SKU58192,Monitor Gaming Gigabyte,Electronica,0,10,10,0.00
SKU58280,Monitor Curvo Corsair,Electronica,0,10,10,0.00
SKU58284,HDD Externo Epson,Almacenamiento,10,20,10,28049.30
SKU58299,Bocina Bluetooth Asus,Audio,0,10,10,0.00
SKU58391,Pantalla Portatil Xiaomi,Electronica,0,10,10,0.00
SKU58400,SSD Externo Logitech,Almacenamiento,40,50,10,219551.60
SKU58420,Laptop Xiaomi,Electronica,5,15,10,64972.85
SKU58478,MicroSD Gigabyte,Almacenamiento,0,10,10,0.00
SKU58573,Procesador Kingston,Componentes,20,30,10,128073.00
SKU58695,HDD MSI,Almacenamiento,0,10,10,0.00
SKU58757,Bocina Bluetooth Xiaomi,Audio,0,10,10,0.00
SKU58849,Bocina Dell,Audio,5,15,10,2094.90
SKU58912,Touchpad Gigabyte,Accesorios,20,30,10,21141.00
SKU58955,SSD Externo LG,Almacenamiento,15,25,10,52649.55
SKU59090,Audifonos Anker,Audio,0,10,10,0.00
SKU59168,Mouse Anker,Accesorios,5,15,10,1325.60
SKU59336,Fuente Poder Apple,Componentes,15,25,10,37127.10
SKU59381,Monitor Asus,Electronica,0,10,10,0.00
SKU59465,Monitor 4K Canon,Electronica,0,10,10,0.00
SKU59480,Stylus Apple,Accesorios,5,15,10,6695.60
SKU59482,Procesador Samsung,Componentes,5,15,10,17345.35
SKU59500,Microfono USB Epson,Audio,5,15,10,2393.85
SKU59575,Monitor 4K MSI,Electronica,20,30,10,385044.80
SKU59577,HDD Anker,Almacenamiento,10,20,10,21140.70
SKU59666,USB Drive BenQ,Almacenamiento,20,30,10,1376.00
SKU59745,Stylus HP,Accesorios,0,10,10,0.00
SKU59975,Monitor Gaming Logitech,Electronica,15,25,10,118025.70
SKU59994,Tarjeta Video Kingston,Componentes,20,30,10,481759.20
SKU60005,Teclado Xiaomi,Accesorios,10,20,10,13634.90
SKU60051,Pasta Termica,Componentes,0,10,10,0.00
SKU60052,HDD Externo Seagate,Almacenamiento,0,10,10,0.00
SKU60355,Pantalla Portatil Asus,Electronica,0,10,10,0.00
SKU60456,Audifonos Gaming Seagate,Audio,20,30,10,41124.60
SKU60573,Teclado Mecanico Apple,Accesorios,0,10,10,0.00
SKU60574,Teclado Mecanico SanDisk,Accesorios,20,30,10,79350.40
SKU60664,Monitor 4K HP,Electronica,20,30,10,422541.60
SKU60702,Ultrabook Asus,Electronica,10,20,10,134059.70
SKU60712,Monitor 4K Epson,Electronica,40,50,10,737849.20
SKU60725,Monitor Gaming,Electronica,10,20,10,193047.10
SKU60731,SSD Canon,Almacenamiento,5,15,10,5534.00
SKU60797,Audifonos Samsung,Audio,0,10,10,0.00
SKU61028,Chromebook Xiaomi,Electronica,20,30,10,124156.40
SKU61138,SSD Externo Lenovo,Almacenamiento,0,10,10,0.00
SKU61153,Ultrabook,Electronica,40,50,10,663008.40
SKU61240,Teclado Gaming Lenovo,Accesorios,5,15,10,16108.30
SKU61294,Teclado Xiaomi,Accesorios,10,20,10,8034.80
SKU61300,Audifonos Gigabyte,Audio,0,10,10,0.00
SKU61469,Notebook,Electronica,0,10,10,0.00
SKU61484,NAS Kingston,Almacenamiento,5,15,10,96346.70
SKU61564,NAS Acer,Almacenamiento,15,25,10,163828.20
SKU61618,Notebook SanDisk,Electronica,40,50,10,498503.60
SKU61744,MacBook Epson,Electronica,15,25,10,386282.25
SKU61848,Teclado Mecanico Xiaomi,Accesorios,20,30,10,48381.60
SKU61922,Audifonos Bluetooth TP-Link,Audio,0,10,10,0.00
SKU61935,NAS,Almacenamiento,15,25,10,251019.45
SKU61938,Teclado Mecanico Gigabyte,Accesorios,15,25,10,22541.55
SKU61941,Teclado Mecanico BenQ,Accesorios,0,10,10,0.00
SKU61953,Monitor Gaming Xiaomi,Electronica,10,20,10,104874.90
SKU62122,Touchpad Lenovo,Accesorios,0,10,10,0.00
SKU62138,Teclado Gaming Samsung,Accesorios,0,10,10,0.00
SKU62145,Monitor Curvo SanDisk,Electronica,20,30,10,211626.40
SKU62152,Laptop Corsair,Electronica,20,30,10,244144.00
SKU62158,Mochila Laptop,Accesorios,10,20,10,21422.50
SKU62263,Monitor Gigabyte,Electronica,0,10,10,0.00
SKU62283,Notebook Corsair,Electronica,10,20,10,129661.90
SKU62325,Notebook Apple,Electronica,0,10,10,0.00
SKU62413,SSD Lenovo,Almacenamiento,15,25,10,48515.70
SKU62545,HDD Externo WD,Almacenamiento,15,25,10,33987.45
SKU62553,Audifonos Gaming Corsair,Audio,0,10,10,0.00
SKU62570,Touchpad,Accesorios,10,20,10,8314.10
SKU62629,Teclado Xiaomi,Accesorios,0,10,10,0.00
SKU62722,Teclado Gaming BenQ,Accesorios,40,50,10,73693.20
SKU62725,Fuente Poder,Componentes,5,15,10,5227.45
SKU62749,Audifonos Gaming Kingston,Audio,10,20,10,13829.60
SKU62923,Teclado Gaming TP-Link,Accesorios,10,20,10,19511.40
SKU63076,NAS Apple,Almacenamiento,0,10,10,0.00
SKU63133,Monitor Curvo Razer,Electronica,0,10,10,0.00
SKU63290,SSD Externo Razer,Almacenamiento,0,10,10,0.00
SKU63302,Teclado Apple,Accesorios,0,10,10,0.00
SKU63349,SSD Epson,Almacenamiento,5,15,10,8949.20
SKU63375,Audifonos Anker,Audio,0,10,10,0.00
SKU63378,Monitor 4K Samsung,Electronica,0,10,10,0.00
SKU63396,Audifonos Gaming HP,Audio,20,30,10,21660.80
SKU63401,Teclado Mecanico MSI,Accesorios,5,15,10,8343.65
SKU63441,Bocina BenQ,Audio,5,15,10,3521.85
SKU63468,MicroSD BenQ,Almacenamiento,10,20,10,5654.50
SKU63533,RAM,Componentes,5,15,10,4373.40
SKU63552,Monitor Curvo Gigabyte,Electronica,0,10,10,0.00
SKU63660,Bocina LG,Audio,0,10,10,0.00
SKU63661,Teclado Mecanico LG,Accesorios,0,10,10,0.00
SKU63666,Mouse Ergonomico SanDisk,Accesorios,5,15,10,5211.15
SKU63722,Teclado Gaming LG,Accesorios,5,15,10,9440.90
SKU63845,Audifonos Bluetooth HP,Audio,0,10,10,0.00
SKU63847,Mouse Gaming Canon,Accesorios,20,30,10,24715.60
SKU63869,RAM Lenovo,Componentes,0,10,10,0.00
SKU63953,Stylus Epson,Accesorios,20,30,10,43566.60
SKU63954,Monitor 4K SanDisk,Electronica,0,10,10,0.00
SKU64256,Monitor Gaming Razer,Electronica,5,15,10,82186.15
SKU64295,Laptop Lenovo,Electronica,10,20,10,247466.70
SKU64354,Teclado Mecanico BenQ,Accesorios,0,10,10,0.00
SKU64401,Monitor 4K Asus,Electronica,5,15,10,101250.70
SKU64408,HDD Asus,Almacenamiento,15,25,10,20199.75
SKU64421,Monitor Gaming Samsung,Electronica,5,15,10,70654.20
SKU64482,Monitor Curvo Asus,Electronica,10,20,10,131686.60
SKU64507,Ultrabook Samsung,Electronica,0,10,10,0.00
SKU64589,Barra Sonido HP,Audio,10,20,10,77106.20
SKU64592,Teclado Canon,Accesorios,0,10,10,0.00
SKU64623,Bocina Bluetooth Sony,Audio,20,30,10,78020.40
SKU64677,Monitor Curvo Lenovo,Electronica,40,50,10,289114.00
SKU64799,Bocina Samsung,Audio,5,15,10,8581.80
SKU64901,HDD Externo Samsung,Almacenamiento,15,25,10,26927.85
SKU64902,Procesador Lenovo,Componentes,10,20,10,75893.50
SKU64921,Teclado Acer,Accesorios,5,15,10,2918.70
SKU64973,Monitor Curvo WD,Electronica,0,10,10,0.00
SKU65028,Audifonos Bluetooth Canon,Audio,5,15,10,5678.90
SKU65070,SSD MSI,Almacenamiento,0,10,10,0.00
SKU65095,Mouse Ergonomico Anker,Accesorios,5,15,10,7395.65
SKU65106,Teclado Gaming Logitech,Accesorios,10,20,10,27610.60
SKU65121,Volante Gaming,Gaming,0,10,10,0.00
SKU65125,Notebook,Electronica,5,15,10,45732.35
SKU65165,Mouse Ergonomico Asus,Accesorios,0,10,10,0.00
SKU65193,Stylus BenQ,Accesorios,0,10,10,0.00
SKU65219,Control Gaming,Gaming,0,10,10,0.00
SKU65626,MicroSD Seagate,Almacenamiento,0,10,10,0.00
SKU65953,HDD Asus,Almacenamiento,20,30,10,32913.40
SKU66084,Microfono USB WD,Audio,0,10,10,0.00
SKU66104,Teclado Gaming Razer,Accesorios,5,15,10,10701.45
SKU66212,HDD Externo WD,Almacenamiento,0,10,10,0.00
SKU66214,Bocina Bluetooth Asus,Audio,0,10,10,0.00
SKU66215,Mouse Gaming SanDisk,Accesorios,5,15,10,3424.45
SKU66321,Fuente Poder,Componentes,20,30,10,54716.20
SKU66359,NAS BenQ,Almacenamiento,0,10,10,0.00
SKU66369,NAS Asus,Almacenamiento,0,10,10,0.00
SKU66371,Bocina Bluetooth Samsung,Audio,5,15,10,13400.75
SKU66387,SSD Razer,Almacenamiento,0,10,10,0.00
SKU66432,Lampara Escritorio,Accesorios,5,15,10,6622.10
SKU66555,Ultrabook Asus,Electronica,5,15,10,104483.35
SKU66568,Teclado Mecanico HP,Accesorios,10,20,10,16639.20
SKU66600,Touchpad HyperX,Accesorios,15,25,10,13455.15
SKU66628,Mouse HyperX,Accesorios,5,15,10,2543.30
