sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU70486,Cargador Inalambrico,Accesorios,24,30,6,16728.00
SKU70494,HDD Externo Dell,Almacenamiento,14,20,6,46129.86
SKU70536,Notebook LG,Electronica,9,15,6,143416.71
SKU70615,SSD Anker,Almacenamiento,14,20,6,31919.44
SKU70695,Notebook Lenovo,Electronica,24,30,6,376845.60
SKU70841,Audifonos Gigabyte,Audio,44,50,6,21838.96
SKU70850,MicroSD Apple,Almacenamiento,14,20,6,4132.80
SKU70887,Teclado Gaming MSI,Accesorios,9,15,6,10239.66
SKU70910,Touchpad WD,Accesorios,19,25,6,16521.07
SKU70991,Bocina Bluetooth MSI,Audio,14,20,6,38463.88
SKU71165,Bocina Kingston,Audio,19,25,6,8063.60
SKU71353,USB Drive HyperX,Almacenamiento,4,10,6,1143.44
SKU71356,Microfono HP,Audio,19,25,6,13619.01
SKU71381,Touchpad WD,Accesorios,19,25,6,21889.71
SKU71524,Multicontacto,Energia,14,20,6,2785.72
SKU71530,Monitor Gaming Razer,Electronica,4,10,6,40679.76
SKU71683,Bocina TP-Link,Audio,44,50,6,22189.64
SKU71711,Microfono USB HP,Audio,24,30,6,16536.00
SKU71792,SSD Externo Dell,Almacenamiento,14,20,6,40425.56
SKU71826,Stylus Lenovo,Accesorios,19,25,6,13222.29
SKU71900,SSD Externo Lenovo,Almacenamiento,4,10,6,11029.00
SKU71907,Ultrabook TP-Link,Electronica,19,25,6,238614.16
SKU71910,Tarjeta Video Anker,Componentes,14,20,6,180452.02
SKU71923,Teclado BenQ,Accesorios,14,20,6,12904.36
SKU71967,Teclado LG,Accesorios,14,20,6,8281.28
SKU72062,Mouse Gaming Corsair,Accesorios,9,15,6,5681.07
SKU72130,Mousepad XL,Accesorios,4,10,6,1356.08
SKU72131,Webcam 4K,Video,4,10,6,6504.16
SKU72219,Bocina Bluetooth Dell,Audio,19,25,6,43776.76
SKU72329,Monitor Gaming Lenovo,Electronica,4,10,6,51168.32
SKU72356,Microfono USB Epson,Audio,4,10,6,2824.84
SKU72465,MicroSD Gigabyte,Almacenamiento,44,50,6,36020.60
SKU72497,SSD Lenovo,Almacenamiento,14,20,6,39077.36
SKU72504,Mouse Gaming Razer,Accesorios,14,20,6,16394.42
SKU72542,Teclado Mecanico Dell,Accesorios,4,10,6,8191.84
SKU72582,Mouse Gaming Dell,Accesorios,4,10,6,4601.28
SKU72630,Teclado Logitech,Accesorios,4,10,6,7393.56
SKU72692,Laptop Xiaomi,Electronica,14,20,6,303877.28
SKU72733,Audifonos Bluetooth Epson,Audio,9,15,6,19775.25
SKU72781,Laptop Acer,Electronica,4,10,6,81379.20
SKU72858,Barra Sonido Seagate,Audio,4,10,6,10215.40
SKU72871,Microfono Sony,Audio,14,20,6,7131.18
SKU72939,Mouse Ergonomico LG,Accesorios,14,20,6,8682.66
SKU73018,Procesador Razer,Componentes,19,25,6,129732.38
SKU73020,USB Drive Seagate,Almacenamiento,19,25,6,2700.85
SKU73021,Microfono Epson,Audio,24,30,6,39425.76
SKU73043,Ultrabook HyperX,Electronica,24,30,6,517341.36
SKU73065,Bocina Seagate,Audio,9,15,6,15363.90
SKU73183,HDD Externo Kingston,Almacenamiento,14,20,6,49937.16
SKU73223,Router,Redes,4,10,6,5497.04
SKU73245,Microfono USB Anker,Audio,4,10,6,7087.44
SKU73410,Notebook Sony,Electronica,44,50,6,419977.80
SKU73439,Touchpad Epson,Accesorios,9,15,6,5653.35
SKU73598,Microfono Apple,Audio,4,10,6,12028.00
SKU73614,Mouse Gaming HyperX,Accesorios,9,15,6,5790.15
SKU73618,Mouse Ergonomico Razer,Accesorios,14,20,6,6752.20
SKU73651,Notebook SanDisk,Electronica,4,10,6,36332.60
SKU73800,Audifonos Epson,Audio,14,20,6,9164.96
SKU73819,MacBook HP,Electronica,9,15,6,248013.27
SKU73946,Laptop Kingston,Electronica,24,30,6,428169.60
SKU73948,Chromebook TP-Link,Electronica,9,15,6,65479.50
SKU73991,Mousepad,Accesorios,24,30,6,5424.96
SKU73999,Notebook Asus,Electronica,4,10,6,67670.80
SKU74062,Webcam 4K,Video,24,30,6,44274.24
SKU74096,Camara Seguridad,Video,24,30,6,57732.48
SKU74117,Stylus Lenovo,Accesorios,4,10,6,4218.68
SKU74140,RAM HyperX,Componentes,19,25,6,48567.99
SKU74158,Monitor Gaming,Electronica,14,20,6,239320.20
SKU74175,Audifonos Logitech,Audio,4,10,6,3578.68
SKU74338,SSD Asus,Almacenamiento,24,30,6,38199.12
SKU74387,Audifonos Sony,Audio,14,20,6,8340.08
SKU74419,HDD Anker,Almacenamiento,4,10,6,4501.48
SKU74461,HDD Apple,Almacenamiento,44,50,6,54599.60
SKU74500,Chromebook TP-Link,Electronica,24,30,6,126784.80
SKU74534,Mouse,Accesorios,44,50,6,20613.56
SKU74558,Fuente Poder,Componentes,14,20,6,27823.88
SKU74620,SSD HyperX,Almacenamiento,44,50,6,158254.80
SKU74758,Mouse Gaming Logitech,Accesorios,9,15,6,7664.31
SKU74768,Mouse Gaming TP-Link,Accesorios,4,10,6,4128.80
SKU74847,Microfono USB Epson,Audio,4,10,6,4841.60
SKU74904,Barra Sonido Anker,Audio,14,20,6,90924.40
SKU75022,HDD Externo BenQ,Almacenamiento,4,10,6,9870.20
SKU75135,Mouse Corsair,Accesorios,4,10,6,653.92
SKU75142,HDD Razer,Almacenamiento,4,10,6,8777.84
SKU75164,Barra Sonido Epson,Audio,14,20,6,71204.84
SKU75183,MacBook Kingston,Electronica,9,15,6,257275.26
SKU75184,HDD Logitech,Almacenamiento,4,10,6,4513.92
SKU75190,Microfono USB Epson,Audio,9,15,6,8662.68
SKU75301,HDD Externo Xiaomi,Almacenamiento,4,10,6,5192.32
SKU75407,NAS Razer,Almacenamiento,4,10,6,52024.36
SKU75421,Bocina Bluetooth BenQ,Audio,19,25,6,57237.88
SKU75430,Touchpad Logitech,Accesorios,4,10,6,4064.20
SKU75551,Tarjeta Video Epson,Componentes,14,20,6,207603.48
SKU75632,Cartucho Tinta,Impresion,4,10,6,1367.76
SKU75652,Bocina Corsair,Audio,19,25,6,31913.16
SKU75654,Chromebook Gigabyte,Electronica,14,20,6,84322.98
SKU75721,Teclado Gaming Canon,Accesorios,4,10,6,5642.80
SKU75737,Touchpad WD,Accesorios,4,10,6,6578.08
SKU75829,Teclado Mecanico Asus,Accesorios,14,20,6,34084.26
SKU75893,Docking Station,Cables,14,20,6,39175.08
SKU75939,Stylus Corsair,Accesorios,24,30,6,37850.88
SKU75948,Audifonos Gaming Dell,Audio,19,25,6,11516.09
SKU75959,Teclado Mecanico Acer,Accesorios,19,25,6,62295.49
SKU75974,NAS Lenovo,Almacenamiento,4,10,6,68070.64
SKU76051,Chromebook Canon,Electronica,9,15,6,60457.50
SKU76056,Laptop MSI,Electronica,9,15,6,265473.18
SKU76057,Mouse Kingston,Accesorios,19,25,6,7203.28
SKU76129,Audifonos Bluetooth Apple,Audio,14,20,6,16465.40
SKU76210,Procesador,Componentes,19,25,6,238734.43
SKU76214,Chromebook Canon,Electronica,19,25,6,133896.23
SKU76236,UPS,Energia,19,25,6,58413.79
SKU76251,Stylus SanDisk,Accesorios,19,25,6,26578.15
SKU76332,RAM Xiaomi,Componentes,4,10,6,5260.20
SKU76372,HDD Externo Lenovo,Almacenamiento,14,20,6,29104.46
SKU76427,Bocina Bluetooth Asus,Audio,4,10,6,4681.04
SKU76446,SSD Externo Anker,Almacenamiento,14,20,6,27185.48
SKU76525,Ultrabook Xiaomi,Electronica,14,20,6,357330.68
SKU76621,RAM MSI,Componentes,19,25,6,44670.33
SKU76628,Notebook Acer,Electronica,4,10,6,64174.48
SKU76801,MacBook Kingston,Electronica,14,20,6,621487.44
SKU76842,Chromebook Lenovo,Electronica,4,10,6,25721.92
SKU76943,Monitor Gaming Sony,Electronica,4,10,6,90700.40
SKU77008,Mouse Samsung,Accesorios,19,25,6,4528.27
SKU77012,Audifonos Gaming MSI,Audio,14,20,6,13180.72
SKU77148,Monitor Curvo HP,Electronica,4,10,6,62207.08
SKU77171,Barra Sonido Anker,Audio,14,20,6,77625.52
SKU77183,Monitor Epson,Electronica,9,15,6,96112.26
SKU77322,Bocina Bluetooth SanDisk,Audio,19,25,6,18705.50
SKU77479,Procesador HyperX,Componentes,19,25,6,107076.59
SKU77491,Tarjeta Video Gigabyte,Componentes,14,20,6,329347.34
SKU77513,MacBook,Electronica,9,15,6,293049.99
SKU77724,Docking Station,Cables,14,20,6,55149.64
SKU77770,Ultrabook BenQ,Electronica,4,10,6,110961.84
SKU77806,Audifonos Bluetooth Apple,Audio,9,15,6,3711.87
SKU77929,Notebook MSI,Electronica,19,25,6,245275.37
SKU77935,Audifonos Bluetooth WD,Audio,44,50,6,33750.64
SKU78004,Cartucho Tinta,Impresion,4,10,6,2977.80
SKU78067,Switch Red,Redes,9,15,6,11499.57
SKU78116,Audifonos Gaming Corsair,Audio,19,25,6,34340.41
SKU78370,Chromebook Kingston,Electronica,9,15,6,80577.72
SKU78449,HDD Externo Dell,Almacenamiento,14,20,6,28587.44
SKU78451,HDD Externo Logitech,Almacenamiento,44,50,6,156817.76
SKU78520,Notebook,Electronica,19,25,6,270572.35
SKU78530,Stylus Seagate,Accesorios,4,10,6,6275.48
SKU78583,Mouse Gaming Xiaomi,Accesorios,9,15,6,9472.95
SKU78699,Monitor Gaming Asus,Electronica,19,25,6,198075.76
SKU78715,Audifonos Bluetooth Apple,Audio,4,10,6,2013.20
SKU78747,Laptop Corsair,Electronica,24,30,6,430134.72
SKU78754,SSD Externo Apple,Almacenamiento,4,10,6,16654.12
SKU78761,Bocina WD,Audio,9,15,6,10379.43
SKU78809,Smartwatch,Electronica,14,20,6,74873.26
SKU78847,Audifonos Bluetooth HP,Audio,9,15,6,9882.81
SKU78850,Audifonos Dell,Audio,4,10,6,2059.44
SKU78892,Mouse Ergonomico SanDisk,Accesorios,9,15,6,5671.89
SKU78985,HDD Lenovo,Almacenamiento,24,30,6,69023.28
SKU79009,Bocina Bluetooth Corsair,Audio,4,10,6,10153.12
SKU79039,Pantalla Portatil LG,Electronica,14,20,6,66756.76
SKU79044,Monitor HyperX,Electronica,4,10,6,19881.04
SKU79056,Monitor 4K TP-Link,Electronica,4,10,6,108107.92
SKU79060,Webcam HD,Video,4,10,6,2694.76
SKU79092,Notebook Sony,Electronica,24,30,6,335023.68
SKU79155,Teclado Mecanico Acer,Accesorios,4,10,6,4029.36
SKU79172,Pantalla Portatil Epson,Electronica,19,25,6,50473.12
SKU79257,Barra Sonido Epson,Audio,24,30,6,49808.88
SKU79283,Bocina Bluetooth WD,Audio,4,10,6,12189.76
SKU79358,SSD Externo Logitech,Almacenamiento,9,15,6,55997.82
SKU79402,Audifonos Bluetooth BenQ,Audio,4,10,6,8110.80
SKU79448,Laptop Lenovo,Electronica,4,10,6,62206.20
SKU79477,SSD Externo Logitech,Almacenamiento,14,20,6,58590.42
SKU79492,Barra Sonido Apple,Audio,4,10,6,28101.00
SKU79590,Stylus Canon,Accesorios,4,10,6,5219.20
SKU79621,SSD Gigabyte,Almacenamiento,19,25,6,26154.64
SKU79643,Tarjeta Video Asus,Componentes,4,10,6,55937.76
SKU79663,Touchpad LG,Accesorios,4,10,6,5235.96
SKU79760,Audifonos Bluetooth Asus,Audio,14,20,6,34666.24
SKU79768,NAS Anker,Almacenamiento,14,20,6,122238.76
SKU79785,Monitor Gaming Anker,Electronica,19,25,6,331687.18
SKU79830,Laptop HP,Electronica,24,30,6,462027.84
SKU79917,HDD,Almacenamiento,4,10,6,4283.76
SKU80174,Router,Redes,19,25,6,11036.34
SKU80188,Touchpad Kingston,Accesorios,24,30,6,37279.68
SKU80234,Procesador LG,Componentes,4,10,6,28104.52
SKU80297,Teclado Mecanico Gigabyte,Accesorios,9,15,6,19835.37
SKU80311,RAM Epson,Componentes,14,20,6,18552.38
SKU80322,Audifonos Dell,Audio,44,50,6,21824.88
SKU80411,Repetidor WiFi,Redes,19,25,6,17963.74
SKU80452,Mouse Ergonomico Anker,Accesorios,24,30,6,21485.76
SKU80473,Audifonos Gaming Lenovo,Audio,4,10,6,4800.36
SKU80486,SSD Externo Lenovo,Almacenamiento,4,10,6,9427.36
SKU80530,Mouse Ergonomico Gigabyte,Accesorios,4,10,6,3318.00
SKU80736,Monitor HyperX,Electronica,44,50,6,283431.28
SKU80750,Laptop Dell,Electronica,4,10,6,104145.24
SKU80785,Notebook Asus,Electronica,4,10,6,62940.88
SKU80814,Fuente Poder BenQ,Componentes,9,15,6,18944.28
SKU80887,Mouse Gaming WD,Accesorios,24,30,6,43507.44
SKU80891,USB Drive Xiaomi,Almacenamiento,4,10,6,656.96
SKU80896,Monitor Curvo Canon,Electronica,4,10,6,36440.08
SKU80921,Stylus Acer,Accesorios,19,25,6,6536.38
SKU80996,Laptop BenQ,Electronica,4,10,6,73316.88
SKU81016,Teclado Gaming SanDisk,Accesorios,9,15,6,24157.53
SKU81022,Monitor 4K LG,Electronica,4,10,6,29069.20
SKU81134,Microfono USB Asus,Audio,9,15,6,6330.78
SKU81158,Bocina Bluetooth Asus,Audio,4,10,6,3519.08
SKU81173,Pantalla Portatil BenQ,Electronica,14,20,6,83032.74
SKU81309,Touchpad BenQ,Accesorios,4,10,6,2755.32
SKU81330,Teclado TP-Link,Accesorios,44,50,6,26887.52
SKU81368,Laptop Acer,Electronica,24,30,6,663889.20
SKU81373,Touchpad Sony,Accesorios,4,10,6,4670.44
SKU81478,Bocina Apple,Audio,14,20,6,26686.10
SKU81566,Audifonos,Audio,4,10,6,2739.88
SKU81633,Monitor Gaming Epson,Electronica,14,20,6,189894.46
SKU81721,Audifonos Anker,Audio,44,50,6,31440.20
SKU81739,Adaptador WiFi,Redes,4,10,6,4062.84
SKU81749,Mouse Apple,Accesorios,4,10,6,1423.44
SKU81750,Chromebook Apple,Electronica,9,15,6,119070.99
SKU81763,Volante Gaming,Gaming,9,15,6,59748.12
SKU81968,Bocina Razer,Audio,4,10,6,3781.76
SKU82089,Silla Gaming,Gaming,24,30,6,125351.28
SKU82100,Pantalla Portatil Xiaomi,Electronica,4,10,6,17824.08
SKU82202,Mouse Ergonomico Sony,Accesorios,4,10,6,3138.40
SKU82216,Ventilador,Componentes,9,15,6,2376.09
SKU82282,Touchpad Epson,Accesorios,19,25,6,17797.49
SKU82357,Audifonos Bluetooth BenQ,Audio,9,15,6,7661.79
SKU82441,Mouse Dell,Accesorios,14,20,6,4122.58
SKU82489,Monitor Gaming LG,Electronica,14,20,6,157298.82
SKU82593,Touchpad Dell,Accesorios,4,10,6,3621.68
SKU82617,Mouse Apple,Accesorios,24,30,6,5941.92
SKU82659,Stylus,Accesorios,14,20,6,6938.40
SKU82845,SSD Sony,Almacenamiento,9,15,6,7323.75
SKU82849,Pantalla Portatil Gigabyte,Electronica,4,10,6,10794.96
SKU83089,Audifonos Acer,Audio,14,20,6,9768.22
SKU83159,Tapete Gaming,Gaming,4,10,6,1526.92
SKU83182,Monitor Corsair,Electronica,24,30,6,147307.44
SKU83192,Bocina Sony,Audio,4,10,6,2440.00
SKU83222,Microfono USB WD,Audio,24,30,6,29797.92
SKU83251,Monitor 4K SanDisk,Electronica,14,20,6,256018.56
SKU83275,Touchpad Anker,Accesorios,24,30,6,23885.52
SKU83349,Teclado Gaming Asus,Accesorios,9,15,6,28274.04
SKU83418,Monitor Razer,Electronica,14,20,6,79923.76
SKU83428,Procesador Kingston,Componentes,4,10,6,36984.40
SKU83450,HDD Externo TP-Link,Almacenamiento,4,10,6,3569.52
SKU83583,Monitor Curvo Sony,Electronica,24,30,6,315265.68
SKU83621,SSD HyperX,Almacenamiento,14,20,6,43439.48
SKU83634,Pantalla Portatil Acer,Electronica,4,10,6,26599.56
SKU83672,Procesador HP,Componentes,4,10,6,9990.32
SKU83729,Touchpad Lenovo,Accesorios,44,50,6,71657.08
SKU83839,Bocina Logitech,Audio,4,10,6,1966.80
SKU84088,Chromebook MSI,Electronica,24,30,6,219810.96
SKU84125,Camara Seguridad,Video,4,10,6,4166.40
SKU84159,USB Drive Gigabyte,Almacenamiento,19,25,6,5107.20
SKU84254,SSD WD,Almacenamiento,24,30,6,20506.32
SKU84337,Mouse Gaming Sony,Accesorios,9,15,6,14942.07
SKU84362,Monitor 4K LG,Electronica,9,15,6,74192.31
SKU84374,USB Drive Canon,Almacenamiento,24,30,6,1714.08
SKU84484,Teclado SanDisk,Accesorios,19,25,6,27429.92
SKU84497,Microfono Apple,Audio,19,25,6,16078.75
SKU84564,Bocina Apple,Audio,4,10,6,7143.68
SKU84674,Laptop Gigabyte,Electronica,4,10,6,96343.76
SKU84739,Microfono USB SanDisk,Audio,4,10,6,3376.16
SKU84877,Bocina HP,Audio,19,25,6,17451.50
SKU84912,SSD Sony,Almacenamiento,19,25,6,31231.44
SKU84932,Bocina Bluetooth Apple,Audio,4,10,6,2459.28
SKU84978,Teclado Mecanico Acer,Accesorios,4,10,6,12448.92
SKU84997,Hub USB,Cables,19,25,6,10877.69
SKU85031,Audifonos Gaming Gigabyte,Audio,44,50,6,70241.16
SKU85080,Chromebook Epson,Electronica,24,30,6,179655.60
SKU85088,Mouse MSI,Accesorios,24,30,6,5476.08
SKU85090,Monitor Gaming,Electronica,4,10,6,41055.08
SKU85184,SSD LG,Almacenamiento,4,10,6,5267.44
SKU85231,Fuente Poder Dell,Componentes,9,15,6,25002.54
SKU85270,Tarjeta Video Xiaomi,Componentes,24,30,6,273550.08
SKU85295,Mouse SanDisk,Accesorios,4,10,6,1894.60
SKU85314,Microfono Dell,Audio,19,25,6,28971.01
SKU85345,Audifonos Bluetooth Acer,Audio,4,10,6,13800.32
SKU85422,SSD Externo BenQ,Almacenamiento,9,15,6,48121.56
SKU85451,iPad,Electronica,14,20,6,256424.70
SKU85489,Teclado Acer,Accesorios,14,20,6,18444.02
SKU85566,Notebook LG,Electronica,9,15,6,142857.99
SKU85653,Fuente Poder BenQ,Componentes,4,10,6,5103.68
SKU85714,Monitor 4K HyperX,Electronica,14,20,6,251872.74
SKU85906,Mouse Dell,Accesorios,4,10,6,1465.04
SKU85947,Notebook WD,Electronica,9,15,6,93386.61
SKU85953,Laptop,Electronica,4,10,6,79076.56
SKU86026,Mouse Acer,Accesorios,24,30,6,11356.32
SKU86079,Monitor Gaming Seagate,Electronica,4,10,6,66500.08
SKU86149,Ultrabook SanDisk,Electronica,19,25,6,335419.73
SKU86198,Procesador Razer,Componentes,9,15,6,41993.46
SKU86204,Monitor 4K Gigabyte,Electronica,4,10,6,124466.88
SKU86247,Chromebook Kingston,Electronica,4,10,6,39175.80
SKU86353,Laptop Lenovo,Electronica,24,30,6,641447.04
SKU86379,Audifonos Bluetooth BenQ,Audio,19,25,6,28292.90
SKU86445,Bocina Bluetooth,Audio,9,15,6,24412.50
SKU86454,Laptop BenQ,Electronica,4,10,6,60961.04
SKU86473,Laptop Logitech,Electronica,9,15,6,118892.16
SKU86636,Impresora,Impresion,4,10,6,34760.16
SKU86740,Teclado Samsung,Accesorios,9,15,6,11451.06
SKU86828,Teclado Gaming Samsung,Accesorios,4,10,6,6974.92
SKU86889,Cartucho Tinta,Impresion,4,10,6,1754.60
SKU86998,USB Drive Samsung,Almacenamiento,19,25,6,2425.35
SKU87030,Monitor 4K Epson,Electronica,4,10,6,77357.40
SKU87094,SSD Gigabyte,Almacenamiento,19,25,6,24534.89
SKU87103,MicroSD Seagate,Almacenamiento,9,15,6,4184.46
SKU87153,Teclado Mecanico,Accesorios,14,20,6,48076.98
SKU87198,Bocina Canon,Audio,4,10,6,4953.44
SKU87205,Teclado Gaming,Accesorios,14,20,6,20396.04
SKU87293,Audifonos Gaming Lenovo,Audio,14,20,6,16867.48
SKU87309,Audifonos Bluetooth Lenovo,Audio,9,15,6,10464.12
SKU87360,Audifonos Gaming SanDisk,Audio,4,10,6,7351.56
SKU87384,HDD Razer,Almacenamiento,19,25,6,39580.04
SKU87427,Tarjeta Video LG,Componentes,24,30,6,475843.20
SKU87502,Mouse Kingston,Accesorios,44,50,6,20016.04
SKU87526,Tarjeta Video Canon,Componentes,4,10,6,89313.92
SKU87545,RAM WD,Componentes,14,20,6,8442.14
SKU87567,Pantalla Portatil Acer,Electronica,4,10,6,22249.80
SKU87590,Adaptador USB,Cables,24,30,6,5421.60
SKU87609,Ultrabook WD,Electronica,44,50,6,1146460.48
SKU87624,Teclado Xiaomi,Accesorios,4,10,6,2325.16
SKU87752,RAM Samsung,Componentes,9,15,6,12538.17
SKU87778,HDD Apple,Almacenamiento,19,25,6,18921.15
SKU87793,Barra Sonido Gigabyte,Audio,9,15,6,66264.75
SKU87849,SSD Externo WD,Almacenamiento,9,15,6,13443.48
SKU87850,Monitor Curvo MSI,Electronica,4,10,6,78070.92
SKU87963,Bocina Bluetooth WD,Audio,4,10,6,18728.96
SKU87998,Bocina Epson,Audio,4,10,6,2555.48
SKU88053,MicroSD TP-Link,Almacenamiento,4,10,6,3196.32
SKU88191,Notebook Gigabyte,Electronica,44,50,6,588487.24
SKU88293,Audifonos Bluetooth Acer,Audio,4,10,6,9569.52
SKU88298,HDD Externo Seagate,Almacenamiento,9,15,6,29197.35
SKU88307,Mouse LG,Accesorios,24,30,6,11289.84
SKU88321,HDD Externo Samsung,Almacenamiento,19,25,6,57124.45
SKU88335,Tarjeta Video Kingston,Componentes,24,30,6,453892.56
SKU88357,HDD Externo Logitech,Almacenamiento,9,15,6,31736.34
SKU88382,NAS LG,Almacenamiento,9,15,6,50471.64
SKU88411,Audifonos SanDisk,Audio,19,25,6,5270.03
SKU88453,HDD Externo,Almacenamiento,14,20,6,43333.08
SKU88476,Teclado MSI,Accesorios,19,25,6,23857.54
SKU88499,Mouse Ergonomico,Accesorios,4,10,6,3063.64
SKU88549,Mouse Ergonomico MSI,Accesorios,4,10,6,3056.28
SKU88592,Monitor Curvo Samsung,Electronica,4,10,6,66042.56
SKU88602,Bocina Bluetooth Acer,Audio,4,10,6,15041.52
SKU88670,Stylus Gigabyte,Accesorios,19,25,6,34711.67
SKU88693,Chromebook Canon,Electronica,14,20,6,78207.64
SKU88744,Procesador LG,Componentes,24,30,6,130271.52
SKU88757,Tarjeta Video Xiaomi,Componentes,9,15,6,145880.73
SKU88827,Pantalla Portatil Acer,Electronica,14,20,6,69110.72
SKU88958,USB Drive TP-Link,Almacenamiento,4,10,6,588.68
SKU89056,MicroSD Kingston,Almacenamiento,9,15,6,5314.23
SKU89180,Mouse Gaming Sony,Accesorios,4,10,6,6566.36
SKU89181,Pantalla Portatil Seagate,Electronica,14,20,6,75767.72
SKU89211,SSD Acer,Almacenamiento,14,20,6,34562.64
SKU89233,RAM Apple,Componentes,9,15,6,15774.75
SKU89241,Teclado Epson,Accesorios,9,15,6,7752.51
SKU89516,Teclado Mecanico Corsair,Accesorios,9,15,6,24910.83
SKU89596,HDD BenQ,Almacenamiento,9,15,6,15648.03
SKU89697,Teclado Logitech,Accesorios,4,10,6,6327.20
SKU89836,Notebook BenQ,Electronica,14,20,6,124522.72
SKU90022,Mouse Ergonomico Sony,Accesorios,4,10,6,2351.52
SKU90066,Pantalla Portatil Acer,Electronica,4,10,6,25633.00
SKU90234,Bocina Bluetooth,Audio,9,15,6,28903.23
SKU90255,Microfono Logitech,Audio,4,10,6,6397.48
SKU90343,Mouse Ergonomico Dell,Accesorios,4,10,6,2653.92
SKU90358,Audifonos Gaming MSI,Audio,44,50,6,25019.28
SKU90378,Pantalla Portatil TP-Link,Electronica,14,20,6,99223.74
SKU90406,Mouse Gaming Asus,Accesorios,4,10,6,4944.52
SKU90649,Teclado Gaming HyperX,Accesorios,4,10,6,14094.36
SKU90672,Bocina HyperX,Audio,44,50,6,48260.52
SKU90716,Monitor Anker,Electronica,4,10,6,19209.32
SKU90846,Ultrabook Acer,Electronica,4,10,6,98955.72
SKU90872,Chromebook LG,Electronica,4,10,6,32039.96
SKU90923,Teclado Mecanico Samsung,Accesorios,4,10,6,11308.00
SKU91005,Microfono Sony,Audio,4,10,6,6367.64
SKU91097,HDD Externo Razer,Almacenamiento,4,10,6,12250.80
SKU91140,Microfono USB Dell,Audio,24,30,6,13825.92
SKU91149,NAS LG,Almacenamiento,19,25,6,210163.75
SKU91219,SSD Razer,Almacenamiento,19,25,6,54824.50
SKU91231,SSD Externo WD,Almacenamiento,4,10,6,16689.08
SKU91267,Monitor 4K BenQ,Electronica,44,50,6,731119.84
SKU91291,Notebook Dell,Electronica,4,10,6,56126.16
SKU91304,Teclado Gaming Seagate,Accesorios,4,10,6,10793.52
SKU91325,Microfono USB Samsung,Audio,9,15,6,4719.15
SKU91404,Mouse Samsung,Accesorios,4,10,6,772.28
SKU91425,Monitor Gaming,Electronica,4,10,6,45296.60
SKU91427,Monitor Gaming,Electronica,4,10,6,52882.44
SKU91450,HDD Xiaomi,Almacenamiento,4,10,6,8352.64
SKU91476,Procesador Acer,Componentes,4,10,6,12972.88
SKU91481,Chromebook Kingston,Electronica,14,20,6,104345.78
SKU91485,HDD Externo Logitech,Almacenamiento,9,15,6,9889.47
SKU91509,HDD Apple,Almacenamiento,19,25,6,39836.35
SKU91559,Monitor Gaming Gigabyte,Electronica,4,10,6,74123.56
SKU91685,Laptop Logitech,Electronica,4,10,6,60734.92
SKU91731,Laptop Corsair,Electronica,9,15,6,125499.78
SKU91780,Microfono USB SanDisk,Audio,4,10,6,7070.36
SKU91917,Monitor 4K Kingston,Electronica,14,20,6,251958.42
SKU91924,Microfono SanDisk,Audio,19,25,6,44032.50
SKU91958,HDD Externo Xiaomi,Almacenamiento,19,25,6,50956.67
SKU91962,Microfono Canon,Audio,24,30,6,45969.60
SKU91989,Audifonos Gaming Asus,Audio,19,25,6,43204.29
SKU92014,Monitor Curvo Razer,Electronica,9,15,6,92560.95
SKU92031,Pantalla Portatil Sony,Electronica,14,20,6,49227.22
SKU92034,USB Drive SanDisk,Almacenamiento,24,30,6,6581.28
SKU92238,Audifonos Bluetooth SanDisk,Audio,4,10,6,3459.16
SKU92390,USB Drive Gigabyte,Almacenamiento,24,30,6,5812.08
SKU92424,Monitor Gaming Lenovo,Electronica,4,10,6,23706.04
SKU92511,Teclado Canon,Accesorios,9,15,6,10828.98
SKU92663,Microfono BenQ,Audio,9,15,6,13557.15
SKU92780,Touchpad Gigabyte,Accesorios,9,15,6,5655.96
SKU92944,Microfono Logitech,Audio,24,30,6,56163.36
SKU92961,Audifonos Apple,Audio,14,20,6,5394.48
SKU92977,USB Drive Sony,Almacenamiento,4,10,6,1178.16
SKU93020,Chromebook Apple,Electronica,9,15,6,100831.95
SKU93059,Webcam HD,Video,19,25,6,19121.60
SKU93336,Mouse LG,Accesorios,24,30,6,12843.84
SKU93359,Audifonos Gaming LG,Audio,14,20,6,25168.08
SKU93369,SSD Logitech,Almacenamiento,19,25,6,57482.03
SKU93396,Touchpad BenQ,Accesorios,14,20,6,15425.20
SKU93397,Barra Sonido TP-Link,Audio,19,25,6,55093.54
SKU93432,Extension Electrica,Energia,4,10,6,1206.08
SKU93488,Procesador Sony,Componentes,14,20,6,62111.14
SKU93520,NAS MSI,Almacenamiento,9,15,6,95066.64
SKU93546,Stylus Razer,Accesorios,19,25,6,42570.45
SKU93624,NAS Dell,Almacenamiento,24,30,6,394764.72
SKU93730,Mouse Gaming Corsair,Accesorios,4,10,6,7335.80
SKU93758,Microfono SanDisk,Audio,19,25,6,48464.63
SKU93952,Powerbank,Accesorios,44,50,6,16356.56
SKU93973,Mouse Gaming Xiaomi,Accesorios,14,20,6,6797.14
SKU94064,Tarjeta Video Xiaomi,Componentes,24,30,6,489613.20
SKU94144,Monitor Kingston,Electronica,19,25,6,193654.08
